sitecode,Class,Region,Region_detail,Region_detail2,Note,lat,long,beta_region,beta_id,ohwm_region,ohwm_id,corps_region,corps_id,nwca_region,nwca_id,DRNAREA_mi2,all_region,InBeta
INNE752_B,P,East,NE,NE,NA,41.72847647,-86.26342448,Northeast,1,Northeast,1,NCNE,1,EMU,2,37.346,USA,NA
INNE8239_B,I,East,NE,NE,NA,39.07048028,-86.1765169,Northeast,1,Northeast,1,EMP,2,EMU,2,0.097,USA,NA
INNE8242_B,I,East,NE,NE,NA,39.07922753,-86.18702835,Northeast,1,Northeast,1,EMP,2,EMU,2,0.988,USA,NA
INNE8245_B,I,East,NE,NE,NA,39.06571828,-86.18702808,Northeast,1,Northeast,1,EMP,2,EMU,2,0.012,USA,NA
INNE8252_B,I,East,NE,NE,NA,39.02520937,-86.32692538,Northeast,1,Northeast,1,EMP,2,EMU,2,0.169,USA,NA
INNE8584_V,E,East,NE,NE,NA,39.03928,-86.31941,Northeast,1,Northeast,1,EMP,2,EMU,2,0.002,USA,NA
INNE8860_B,I,East,NE,NE,NA,41.65933834,-86.23766634,Northeast,1,Northeast,1,NCNE,1,EMU,2,19.087,USA,NA
INNE9598_V,I,East,NE,NE,NA,40.38248,-87.08231,Northeast,1,Northeast,1,MW,4,IPL,3,3.005,USA,NA
INNE9599_V,E,East,NE,NE,NA,40.378386,-87.0877595,Northeast,1,Northeast,1,MW,4,IPL,3,0.007,USA,NA
INNE9600_VO,E,East,NE,NE,NA,40.37654142,-87.0886352,Northeast,1,Northeast,1,MW,4,IPL,3,0.017,USA,NA
INNE9602_V,P,East,NE,NE,NA,40.3696911,-87.3223604,Northeast,1,Northeast,1,MW,4,IPL,3,298.466,USA,NA
INNE9603_V,P,East,NE,NE,NA,40.4283563,-87.3580204,Northeast,1,Northeast,1,MW,4,IPL,3,81.584,USA,NA
INNE9604_V,P,East,NE,NE,NA,40.60249,-86.54046,Northeast,1,Northeast,1,MW,4,IPL,3,223.097,USA,NA
INNE9606_V,I,East,NE,NE,NA,38.78036,-86.2859,Northeast,1,Northeast,1,EMP,2,EMU,2,0.715,USA,NA
INNE9607_V,E,East,NE,NE,NA,38.78401,-86.28874,Northeast,1,Northeast,1,EMP,2,EMU,2,0.011,USA,NA
INNE9608_V,E,East,NE,NE,NA,38.78304,-86.2881,Northeast,1,Northeast,1,EMP,2,EMU,2,0.048,USA,NA
KSCB102,E,GP,GP_C,GP,NA,39.64039,-99.13393,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.75,USA,NA
KSCB103,I,GP,GP_C,GP,NA,39.65613,-99.23486,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,3.72,USA,NA
KSCB104,I,GP,GP_C,GP,NA,37.12195,-101.89543,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.23,USA,NA
KSCB16,I,GP,GP_C,GP,NA,37.83688,-96.76958,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.34,USA,NA
KSCB17,I,GP,GP_C,GP,NA,37.86285,-96.75921,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.06,USA,NA
KSCB18,I,GP,GP_C,GP,NA,37.84523,-96.76294,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.09,USA,NA
KSCB20,I,GP,GP_C,GP,NA,37.74532,-96.92878,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.86,USA,NA
KSCB21,P,GP,GP_C,GP,NA,37.84872,-96.93668,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.39,USA,NA
KSCB22,P,GP,GP_C,GP,NA,39.67896,-99.25191,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,961.45,USA,NA
KSCB23,P,GP,GP_C,GP,NA,39.60277,-99.19414,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,389.17,USA,NA
KSCB25,E,GP,GP_C,GP,NA,39.60711,-99.19875,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1.51,USA,NA
KSCB26,I,GP,GP_C,GP,NA,38.84991,-100.98863,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,2002.44,USA,NA
KSCB27,I,GP,GP_C,GP,NA,38.86851,-101.01726,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1969.52,USA,NA
KSCB28,I,GP,GP_C,GP,NA,38.88536,-101.01065,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,6.75,USA,NA
KSCV2959,P,GP,GP_C,GP,NA,39.08749,-96.58472,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.47,USA,NA
KSCV3228,I,GP,GP_C,GP,NA,39.08705,-96.57703,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.46,USA,NA
KSCV3231,E,GP,GP_C,GP,NA,39.08854,-96.57681,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.3,USA,NA
KSCV3244,I,GP,GP_C,GP,NA,38.44532,-96.59428,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.49,USA,NA
KSCV3245,I,GP,GP_C,GP,NA,38.45008,-96.57754,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.29,USA,NA
KSCV3246,I,GP,GP_C,GP,NA,38.46135,-96.57481,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.33,USA,NA
KSCV3247,I,GP,GP_C,GP,NA,38.46228,-96.57537,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.36,USA,NA
KSCV3248,I,GP,GP_C,GP,NA,38.46788,-96.57908,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.7,USA,NA
KSCV3250,I,GP,GP_C,GP,NA,38.4875,-96.57,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.06,USA,NA
KSCV730,E,GP,GP_C,GP,NA,37.74641,-100.02235,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1.62,USA,NA
KSCV814,P,GP,GP_C,GP,NA,37.6644,-97.45683,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,115.82,USA,NA
KSUV2926,I,GP,GP_U,GP,NA,38.81094,-95.18691,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,0.1,USA,NA
KSUV888,P,GP,GP_U,GP,NA,39.0183,-95.73766,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,15.44,USA,NA
KSUV938,P,GP,GP_U,GP,NA,38.9257,-94.69742,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,16.6,USA,NA
KSUV944,P,GP,GP_U,GP,NA,38.90157,-94.64673,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,18.28,USA,NA
KYNE1767_V,P,East,NE,NE,NA,37.6342,-84.76884,Northeast,1,Northeast,1,EMP,2,EMU,2,10.6,USA,NA
KYNE8221_B,P,East,NE,NE,Updated from I in Beta,37.49702879,-83.13448223,Northeast,1,Northeast,1,EMP,2,EMU,2,0.36,USA,TRUE
KYNE8224_B,E,East,NE,NE,NA,37.50249506,-83.13574592,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0291,USA,NA
KYNE8228_B,E,East,NE,NE,NA,37.48961332,-83.11402944,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0335,USA,NA
KYNE8231_B,E,East,NE,NE,NA,37.49161402,-83.12689565,Northeast,1,Northeast,1,EMP,2,EMU,2,0.29,USA,NA
KYNE8234_B,P,East,NE,NE,NA,37.48463711,-83.12474431,Northeast,1,Northeast,1,EMP,2,EMU,2,0.37,USA,NA
KYNE8235_B,I,East,NE,NE,Updated from E in Beta,37.47305436,-83.12714809,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0355,USA,TRUE
KYNE8236_B,E,East,NE,NE,NA,37.47332272,-83.1273543,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0364,USA,NA
KYNE8255_B,E,East,NE,NE,Updated from I in Beta,37.47810831,-83.15657514,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0304,USA,TRUE
KYNE8386_B,I,East,NE,NE,NA,37.45981818,-83.15989774,Northeast,1,Northeast,1,EMP,2,EMU,2,5.83,USA,NA
KYNE8388_B,I,East,NE,NE,NA,37.49152412,-83.13593545,Northeast,1,Northeast,1,EMP,2,EMU,2,0.57,USA,NA
KYNE8785_B,P,East,NE,NE,NA,36.69053078,-83.99624365,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0334,USA,NA
KYNE9129_B,P,East,NE,NE,NA,37.4906641,-83.127233,Northeast,1,Northeast,1,EMP,2,EMU,2,0.3,USA,NA
KYNE9566_V,E,East,NE,NE,NA,37.66595,-84.73167,Northeast,1,Northeast,1,EMP,2,EMU,2,0.4,USA,NA
LASE8997_B,U,East,SE,SE,NA,32.14125036,-92.48355521,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.54,USA,NA
LASE9004_B,I,East,SE,SE,NA,32.1563012,-92.45943225,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.03,USA,NA
LASE9446_B,I,East,SE,SE,NA,32.05395298,-92.93685262,Southeast,2,Southeast,2,AGCP,3,CPL,1,8.58,USA,NA
LASE9447_B,I,East,SE,SE,NA,32.15501884,-92.44670154,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.07,USA,NA
LASE9448_B,I,East,SE,SE,NA,31.15886027,-92.52127438,Southeast,2,Southeast,2,AGCP,3,CPL,1,1.96,USA,NA
LASE9449_B,I,East,SE,SE,NA,31.15579933,-92.52454466,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.04,USA,NA
LASE9452_B,E,East,SE,SE,NA,31.13664795,-92.57687517,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.04,USA,NA
LASE9453_B,I,East,SE,SE,NA,31.25865946,-92.71629077,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.79,USA,NA
LASE9455_B,I,East,SE,SE,Updated from P in Beta,31.2405023,-92.70614762,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.7,USA,TRUE
LASE9456_B,P,East,SE,SE,NA,31.20298774,-92.57750221,Southeast,2,Southeast,2,AGCP,3,CPL,1,4.51,USA,NA
LASE9457_B,P,East,SE,SE,NA,31.65700246,-92.50806304,Southeast,2,Southeast,2,AGCP,3,CPL,1,8.88,USA,NA
LASE9462_B,I,East,SE,SE,NA,31.68659967,-92.45051941,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.13,USA,NA
LASE9999_B,U,East,SE,SE,NA,32.15122,-92.49088,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.87,USA,NA
MANE8868_BO,P,East,NE,NE,NA,42.027655,-71.3846,Northeast,1,Northeast,1,NCNE,1,EMU,2,1.91,USA,NA
MANE8952_V,I,East,NE,NE,NA,42.5338646,-72.1857377,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.085,USA,NA
MANE8955_V,P,East,NE,NE,NA,42.5391276,-72.1721268,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.25,USA,NA
MANE9515_B,P,East,NE,NE,NA,42.182968,-71.419451,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.58,USA,NA
MANE9517_B,I,East,NE,NE,Updated from P in Beta,42.139969,-71.549033,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.585,USA,TRUE
MDNE3514_B,P,East,NE,NE,NA,39.52807167,-77.46824333,Northeast,1,Northeast,1,EMP,2,EMU,2,4.63,USA,NA
MDNE8173_V,I,East,NE,NE,NA,38.86908333,-76.55233333,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.0404,USA,NA
MDNE8175_V,I,East,NE,NE,NA,38.88411667,-76.55318833,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.0156,USA,NA
MDNE9047_B,I,East,NE,NE,NA,39.60884,-77.62027333,Northeast,1,Northeast,1,EMP,2,EMU,2,7.71,USA,NA
MDNE9116_V,I,East,NE,NE,NA,39.05499833,-75.83503833,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.017,USA,NA
MDNE9117_V,I,East,NE,NE,NA,39.05791,-75.82895833,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.12,USA,NA
MDNE9119_V,I,East,NE,NE,NA,39.048636,-75.761241,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.0414,USA,NA
MDNE9120_V,P,East,NE,NE,NA,39.05414,-75.841065,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.032,USA,NA
MDNE9124_V,I,East,NE,NE,NA,39.053205,-75.84059667,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.0214,USA,NA
MDNE9684_V,I,East,NE,NE,NA,39.06373833,-75.82811,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.35,USA,NA
MDNE9685_V,P,East,NE,NE,NA,38.976635,-75.933525,Northeast,1,Northeast,1,AGCP,3,CPL,1,0.0395,USA,NA
MENE4957_V,P,East,NE,NE,NA,44.33279,-68.207569,Northeast,1,Northeast,1,NCNE,1,EMU,2,1.36,USA,NA
MENE4960_V,I,East,NE,NE,NA,44.8587232,-68.1031582,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.11,USA,NA
MENE4961_V,P,East,NE,NE,NA,44.8592241,-68.1038209,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.06,USA,NA
MENE8880_B,I,East,NE,NE,NA,43.47286222,-70.42910283,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.01,USA,NA
MENE8881_B,E,East,NE,NE,Updated from I in Beta,43.4747939,-70.429819,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.03,USA,TRUE
MENE8948_B,P,East,NE,NE,NA,44.3183009,-68.31719676,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.27,USA,NA
MENE8950_B,P,East,NE,NE,NA,44.311015,-68.33600333,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.6,USA,NA
MINE1099_B,P,East,NE,NE,NA,42.26506468,-83.68849126,Northeast,1,Northeast,1,MW,4,IPL,3,10.9,USA,NA
MINE1125_V,P,East,NE,NE,NA,42.46451,-83.36938,Northeast,1,Northeast,1,NCNE,1,IPL,3,17.5,USA,NA
MINE1140_V,P,East,NE,NE,NA,42.31142529,-83.24430473,Northeast,1,Northeast,1,NCNE,1,IPL,3,89.3,USA,NA
MINE8825_V,I,East,NE,NE,NA,45.5371199,-84.6967272,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.2,USA,NA
MINE8835_V,P,East,NE,NE,NA,45.54873,-84.68251,Northeast,1,Northeast,1,NCNE,1,EMU,2,2.9,USA,NA
MINE8886_BO,P,East,NE,NE,NA,42.96509749,-85.88546295,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.07,USA,NA
MINE8887_B,P,East,NE,NE,NA,42.95957857,-85.88413109,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.05,USA,NA
MINE8888_B,P,East,NE,NE,NA,42.95382913,-85.87980126,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.14,USA,NA
MINE9108_B,P,East,NE,NE,NA,42.97061051,-85.8921763,Northeast,1,Northeast,1,NCNE,1,EMU,2,0.1,USA,NA
MIUV2817,P,GP,GP_U,GP,NA,46.36155183,-89.69719493,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,3.54,USA,NA
MIUV3337,I,GP,GP_U,GP,NA,46.66357399,-90.00880906,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.07,USA,NA
MIUV3339,I,GP,GP_U,GP,NA,46.66368957,-89.98698574,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.14,USA,NA
MIUV3340,I,GP,GP_U,GP,NA,46.6635637,-89.98088974,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.11,USA,NA
MNUB10,P,GP,GP_U,GP,NA,47.76800716,-91.75141949,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,10.92,USA,NA
MNUB119,I,GP,GP_U,GP,NA,45.23862,-96.40976,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,0.4,USA,NA
MNUB17,P,GP,GP_U,GP,NA,47.79265493,-91.70370577,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.43,USA,NA
MNUB26,I,GP,GP_U,GP,NA,47.8412578,-91.65914646,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.11,USA,NA
MNUB27,P,GP,GP_U,GP,NA,47.84338685,-91.65007372,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,4.48,USA,NA
MNUB4,I,GP,GP_U,GP,NA,48.20002926,-92.48441063,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.27,USA,NA
MNUB44,I,GP,GP_U,GP,NA,48.24232506,-92.51378842,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,0.13,USA,NA
MNUB45,P,GP,GP_U,GP,NA,45.2261,-96.35276,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,460.02,USA,NA
MNUB6,P,GP,GP_U,GP,NA,47.8347554,-91.67418815,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,9.5,USA,NA
MNUB8,I,GP,GP_U,GP,Updated from P in Beta,47.79988016,-91.73489777,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,1.91,USA,TRUE
MNUV2065,I,GP,GP_U,GP,NA,47.62682,-96.29428,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,15.17,USA,NA
MNUV3334,I,GP,GP_U,GP,NA,45.46201,-95.9727,Northern Great Plains,3,Northern Plains,3,MW,4,IPL,3,6.55,USA,NA
MNUV3335,I,GP,GP_U,GP,NA,47.42812,-95.41871,Northern Great Plains,3,Northern Plains,3,NCNE,1,EMU,2,16.14,USA,NA
MONE299_B,P,East,NE,NE,NA,37.99557376,-93.61067994,Northeast,1,Northeast,1,EMP,2,EMU,2,124,USA,NA
MONE313_V,I,East,NE,NE,NA,37.15441812,-93.36647359,Northeast,1,Northeast,1,EMP,2,EMU,2,10.7,USA,NA
MONE349_V,E,East,NE,NE,NA,37.70215,-92.2255,Northeast,1,Northeast,1,EMP,2,EMU,2,8.7,USA,NA
MONE350_V,I,East,NE,NE,NA,37.64252771,-92.22266333,Northeast,1,Northeast,1,EMP,2,EMU,2,5.17,USA,NA
MONE357_V,I,East,NE,NE,NA,37.72781994,-92.1733393,Northeast,1,Northeast,1,EMP,2,EMU,2,8.41,USA,NA
MONE359_V,E,East,NE,NE,NA,37.68936802,-92.10360914,Northeast,1,Northeast,1,EMP,2,EMU,2,6.95,USA,NA
MONE363_V,P,East,NE,NE,NA,37.55742408,-92.0492967,Northeast,1,Northeast,1,EMP,2,EMU,2,30,USA,NA
MONE7985_B,I,East,NE,NE,NA,37.79907218,-90.47573717,Northeast,1,Northeast,1,EMP,2,EMU,2,0.95,USA,NA
MONE7991_B,I,East,NE,NE,NA,38.260839850000004,-93.41598112,Northeast,1,Northeast,1,EMP,2,EMU,2,0.0959,USA,NA
MONE9103_B,P,East,NE,NE,NA,37.96677631,-90.53496019,Northeast,1,Northeast,1,EMP,2,EMU,2,396,USA,NA
MSSE5683_B,P,East,SE,SE,NA,33.13652,-90.197666,Southeast,2,Southeast,2,AGCP,3,CPL,1,106,USA,NA
MSSE8726_B,I,East,SE,SE,NA,33.933417,-89.766854,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.0175,USA,NA
MSSE8727_B,I,East,SE,SE,NA,33.931865,-89.759896,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.12,USA,NA
MSSE8803_B,P,East,SE,SE,NA,34.231563,-89.916691,Southeast,2,Southeast,2,AGCP,3,CPL,1,8.33,USA,NA
MSSE8806_B,I,East,SE,SE,NA,34.257502,-89.873234,Southeast,2,Southeast,2,AGCP,3,CPL,1,1.35,USA,NA
MSSE8818_B,I,East,SE,SE,NA,34.264458,-89.875691,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.0205,USA,NA
MSSE8847_B,E,East,SE,SE,NA,34.390385,-89.462416,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.011,USA,NA
MSSE8848_B,I,East,SE,SE,Updated from P in Beta,34.408042,-89.336422,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.38,USA,TRUE
MSSE8855_B,I,East,SE,SE,NA,34.434085,-89.352227,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.04,USA,NA
MSSE8856_B,I,East,SE,SE,NA,34.51187,-89.360917,Southeast,2,Southeast,2,AGCP,3,CPL,1,1.31,USA,NA
MSSE9550_B,E,East,SE,SE,NA,34.255638,-89.876872,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.02,USA,NA
MSSE9555_V,E,East,SE,SE,NA,33.515715,-89.428722,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.12,USA,NA
MSSE9556_V,E,East,SE,SE,NA,33.514978,-89.429641,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.0138,USA,NA
MSSE9557_V,P,East,SE,SE,NA,33.513668,-89.427696,Southeast,2,Southeast,2,AGCP,3,CPL,1,0.12,USA,NA
MTAW9190,U,West,AW,AW,"REJECT. Loggers have a gap from late March to Late June, which is the rainiest period. Unable to distinguish between I and E. Likely reject, referred to PDT",45.02691,-109.05295,Arid West,6,Northwest,0,AW,7,XER,5,0.3,USA,FALSE
MTAW9191,E,West,AW,AW,Lots of blips but all fairly low,45.05369958,-109.0414805,Arid West,6,Northwest,0,AW,7,XER,5,0.2,USA,FALSE
MTAW9192,E,West,AW,AW,Q&D interpretation of logger data,45.03959848,-109.0865554,Arid West,6,Northwest,0,AW,7,XER,5,0.1,USA,FALSE
MTNB14,E,GP,GP_N,GP,NA,47.60925,-108.48254,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.13,USA,NA
MTNB15,E,GP,GP_N,GP,NA,47.60772,-108.4851,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.17,USA,NA
MTNB19,I,GP,GP_N,GP,NA,47.70096,-108.72368,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.04,USA,NA
MTNB22,P,GP,GP_N,GP,NA,48.08837,-107.55533,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,21.2,USA,NA
MTNB28,I,GP,GP_N,GP,NA,47.57866,-106.92739,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,70.3,USA,NA
MTWM29,P,West,WM,WM,Formerly MTNB29,47.96611,-108.66224,Northern Great Plains,3,Northern Plains,3,WMVC,6,WMT,4,0.04,USA,NA
MTNB3,I,GP,GP_N,GP,NA,47.62444,-108.47562,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,96.1,USA,NA
MTNB33,E,GP,GP_N,GP,NA,48.09538,-107.59904,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.12,USA,NA
MTNB4,I,GP,GP_N,GP,NA,47.62666,-108.47336,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.11,USA,NA
MTNB42,P,GP,GP_N,GP,NA,47.7047,-108.54813,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,74.5,USA,NA
MTNB45,I,GP,GP_N,GP,NA,47.61179,-108.69646,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.1,USA,NA
MTNB5,I,GP,GP_N,GP,NA,47.62155,-108.53218,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.06,USA,NA
MTNB8,I,GP,GP_N,GP,NA,47.62923,-108.63843,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,2,USA,NA
MTNV1001,E,GP,GP_N,GP,NA,45.277597,-106.646055,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.74,USA,NA
MTNV1018,P,GP,GP_N,GP,NA,45.39288,-106.1498,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.02,USA,NA
MTNV1035,I,GP,GP_N,GP,NA,46.84975,-105.32186,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,3.65,USA,NA
MTNV1044,U,GP,GP_N,GP,NA,47.09483,-104.71471,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,6.38,USA,NA
MTNV1050,P,GP,GP_N,GP,NA,46.98566,-104.1868,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,52.9,USA,NA
MTNV2975,E,GP,GP_N,GP,NA,48.37413,-106.59476,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,1.11,USA,NA
MTNV2976,E,GP,GP_N,GP,NA,46.83407,-105.3514,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.66,USA,NA
MTNV990,E,GP,GP_N,GP,NA,45.18514,-106.90694,Northern Great Plains,3,Northern Plains,3,GP,5,IPL,3,0.07,USA,NA
MTWM1553,P,West,WM,WM,Some brief dry readings are likely erroneous due to cutoff being too high,48.93044857,-115.4815727,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,27.5,USA,FALSE
MTWM1563,I,West,WM,WM,NA,48.83243975,-115.2283317,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.04,USA,TRUE
MTWM1569,I,West,WM,WM,NA,47.22366623,-114.9684108,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.08,USA,TRUE
MTWM1711,I,West,WM,WM,NA,46.0014055,-112.5155836,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.98,USA,TRUE
MTWM1726,I,West,WM,WM,NA,46.57131775,-112.2171799,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.06,USA,TRUE
MTWM1729,P,West,WM,WM,Large chunk missing in April,46.64940752,-112.1216617,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,47.1,USA,FALSE
MTWM1736,P,West,WM,WM,NA,46.57504958,-112.1664554,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,1.33,USA,TRUE
MTWM1753,P,West,WM,WM,NA,44.61737509,-111.656058,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.08,USA,TRUE
MTWM1785,I,West,WM,WM,NA,46.75240328,-109.7516457,Western Mountains,5,Northwest,0,WMVC,6,IPL,3,0.17,USA,TRUE
MTWM1813,P,West,WM,WM,NA,45.33166214,-108.801977,Western Mountains,5,Northwest,0,WMVC,6,IPL,3,0.11,USA,TRUE
MTWM1815,I,West,WM,WM,NA,45.26007775,-108.6415353,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.06,USA,TRUE
MTWM1835,I,West,WM,WM,"Coords were initially incorrect (45.13149, -108.76933).",45.14479,-108.23849,Western Mountains,5,Northwest,0,WMVC,6,IPL,3,4.5,USA,TRUE
MTWM1836,I,West,WM,WM,Q&D review of logger data,45.07744805,-108.2546858,Western Mountains,5,Northwest,0,WMVC,6,IPL,3,0.4,USA,FALSE
MTWM1840,I,West,WM,WM,NA,48.70958031,-113.8848943,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.02,USA,TRUE
MTWM1904,E,West,WM,WM,NA,44.67480982,-111.7511303,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.9,USA,TRUE
MTWM1905,E,West,WM,WM,NA,44.66062458,-111.6386519,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.18,USA,TRUE
MTWM1906,P,West,WM,WM,NA,44.58812468,-111.6634734,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.17,USA,TRUE
MTWM1907,I,West,WM,WM,NA,44.67317346,-111.6325938,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.06,USA,TRUE
MTWM1908,E,West,WM,WM,NA,46.67277328,-112.0730142,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.15,USA,TRUE
MTWM1910,E,West,WM,WM,NA,46.67706368,-112.0632763,Western Mountains,5,Northwest,0,WMVC,6,WMT,4,0.16,USA,TRUE
